"UID","Title","PublicationDate"
"19734801","anal sexually transmitted infections and risk of hiv infection in homosexual men","2010 Jan"
"19734800","risk factors for thrombocytopenia in hiv infected persons in the era of potent antiretroviral therapy","2009 Dec"
"19734799","minority variants associated with transmitted and acquired hiv 1 nonnucleoside reverse transcriptase inhibitor resistance implications for the use of second generation nonnucleoside reverse transcriptase inhibitors","2009 Nov 1"
"19734579","therapeutic effect and safety evaluation on 6 year highly active antiretroviral therapy for chinese hiv 1 infected patients","2009 Aug"
"19734245","bridging the poverty gap in dental education how can people living in poverty help us","2009 Sep"
"19734232","invariant tcr rather than cd1d shapes the preferential activities of c glycoside analogues against human versus murine invariant nkt cells","2009 Oct 1"
"19734223","quantifying thymic export combining models of naive t cell proliferation and tcr excision circle dynamics gives an explicit measure of thymic output","2009 Oct 1"
"19733772","hoosen coovadia an icon of south african health interview by clare kapp","2009 Sep 5"
"19733744","rapid simultaneous determination of lopinavir and ritonavir in human plasma by stacking protein precipitations and salting out assisted liquid liquid extraction and ultrafast lc ms ms","2009 Sep 28"
"19732926","stavudine and nevirapine related drug toxicity while on generic fixed dose antiretroviral treatment incidence timing and risk factors in a three year cohort in kigali rwanda","2010 Feb"
"19732875","hiv 1 or hepatitis c chronic infection in serodiscordant infertile couples has no impact on infertility treatment outcome","2010 Feb"
"19732698","there s no pamphlet for the kind of sex i have hiv related risk factors and protective behaviors among transgender men who have sex with nontransgender men","2009 Sep-Oct"
"19732697","hiv prevention and primary care for transgender women in a community based clinic","2009 Sep-Oct"
"19732692","frankly my dear","2009 Sep-Oct"
"19732408","enhancing adherence to antiretroviral therapy at the hiv clinic in resource constrained countries the tanzanian experience","2009 Oct"
"19732177","fertility needs and funding in couples with blood borne viral infection","2010 Jan"
"19732176","insights into reasons for discontinuation according to year of starting first regimen of highly active antiretroviral therapy in a cohort of antiretroviral na ve patients","2010 Feb"
"19732081","hiv 1 dna proviral load in treated and untreated hiv 1 seropositive patients","2010 Jun"
"19732026","novel hiv 1 therapeutics through targeting altered host cell pathways","2009 Nov"
"19731559","treatment of acute hepatitis c in hiv positive individuals what are the challenges","2009 Mar"
"19731544","intervention modes and cross sectional survey on aids behavior among female sex workers in entertaining establishing in shanghai","2009 Apr"
"19731532","genotypic drug resistance of hiv 1 crf01 ae in zhejiang province 2004 2007","2009 Apr"
"19731525","an epidemiologic study on pneumocystis pneumonia in non hiv infected patients in china","2009 Apr"
"19731452","reversible reduction of nevirapine plasma concentrations during rifampicin treatment in patients coinfected with hiv 1 and tuberculosis","2009 Sep 1"
"19731451","untreated hiv infection and large and small artery elasticity","2009 Sep 1"
"19731418","changes in cognition during antiretroviral therapy comparison of 2 different ranking systems to measure antiretroviral drug efficacy on hiv associated neurocognitive disorders","2009 Sep 1"
"19731183","limits to relying on expert information the delphi technique in a study of ethnic vietnamese injection drug users in melbourne australia","2009 Sep-Oct"
"19730450","retrobulbar optic neuritis after hepatitis a vaccination in a hiv infected patient","2009 Dec"
"19730449","spectral domain optical coherence tomography findings in a case of frosted retinal branch angiitis","2010 May"
"19730348","use of pooled viral load testing to identify antiretroviral treatment failure","2009 Oct 23"
"19730283","management of hiv in resource limited settings","2009 Oct"
"19730270","influence of hiv infection on mortality in a cohort of patients treated for tuberculosis in the context of wide access to haart in rio de janeiro brazil","2009 Dec"
"19730269","prevention of mother to child transmission of hiv 1 through breastfeeding by treating mothers with triple antiretroviral therapy in dar es salaam tanzania the mitra plus study","2009 Nov 1"
"19730111","association between weight gain and clinical outcomes among malnourished adults initiating antiretroviral therapy in lusaka zambia","2010 Apr 1"
"19730110","hiv prevalence and risk behaviors among male clients of female sex workers in yunnan china","2010 Jan"
"19730109","life expectancy after hiv diagnosis based on national hiv surveillance data from 25 states united states","2010 Jan"
"19729846","rna virus genomics a world of possibilities","2009 Sep"
"19729632","hiv aids research potent hiv antibodies spark vaccine hopes","2009 Sep 4"
"19729618","broad and potent neutralizing antibodies from an african donor reveal a new hiv 1 vaccine target","2009 Oct 9"
"19729508","pyrosequencing of small non coding rnas in hiv 1 infected cells evidence for the processing of a viral cellular double stranded rna hybrid","2009 Oct"
"19729375","pharmacokinetics and 48 week efficacy of low dose lopinavir ritonavir in hiv infected children","2009 Nov"
"19729290","methamphetamine use among gay men across the uk","2010 May"
"19729037","evaluation of the abbott m2000rt realtime hiv 1 assay with manual sample preparation compared with the roche cobas ampliprep amplicor hiv 1 monitor v1 5 using specimens from east africa","2009 Dec"
"19728948","clinical presentation of non hiv kaposi sarcoma","2009 Sep"
"19728788","serum immune activation markers are persistently increased in patients with hiv infection after 6 years of antiretroviral therapy despite suppression of viral replication and reconstitution of cd4 t cells","2009 Oct 15"
"19728505","hiv related admissions to a district general hospital in the u k a single centre study","2009 Aug"
"19728502","should we implement opt out hiv testing for patients with lymphoma","2009 Aug"
"19728470","circumcision and sexually transmitted infections is a preventive effect assured","2009 Aug"
"19728456","no circumcision does not prevent aids","2009 Aug 5"
"19727961","clinical significance of distinguishing between follicular lesion and follicular neoplasm in thyroid fine needle aspiration biopsy","2009 Nov"
"19727914","age gender obesity and depression are associated with patient related pain and function outcome after revision total hip arthroplasty","2009 Dec"
"19727410","update on babesiosis","2009"
"19727207","human intestinal spirochetosis accompanied by human immunodeficiency virus infection a case report","2009 Aug"
"19727001","impact of amino acid variations in gag and protease of hiv type 1 crf01 ae strains on drug susceptibility of virus to protease inhibitors","2009 Nov 1"
"19726998","frequency of long term nonprogressors in hiv 1 seroconverters from rakai uganda","2009 Nov 1"
"19726982","acyclovir a new use for an old drug","2009 Dec"
"19726970","nontuberculous mycobacterium disease with pleural empyema in a patient with advanced aids","2009 Nov"
"19726898","meta analysis for the pooled sensitivity and specificity of anti human immunodeficiency virus ab rapid tests","2009 Aug"
"19726768","tuberculosis associated immune restoration syndrome in hiv 1 infected patients involves tuberculin specific cd4 th1 cells and kir negative gammadelta t cells","2009 Sep 15"
"19726700","thinking about hiv infection","2009 Sep"
"19726674","toward effective hiv vaccination induction of binary epitope reactive antibodies with broad hiv neutralizing activity","2009 Oct 30"
"19726591","hiv transmission risk behaviours among hiv seropositive sexually transmitted infection clinic patients in cape town south africa","2010 Apr"
"19726524","heptad repeat 2 domain is a major determinant for enhanced human immunodeficiency virus type 1 hiv 1 fusion and pathogenicity of a highly pathogenic hiv 1 env","2009 Nov"
"19726520","arginine methylation increases the stability of human immunodeficiency virus type 1 tat","2009 Nov"
