UID,Title,PublicationDate
16008166,aids with acute cerebral infarct a case report,2005 Jun
16008131,review of natural products with antileishmanial activity,2005 Jun
16007729,u n official hiv aids can t be stopped by 2015,2005 Jun 17
16007728,prison condom plan to prevent hiv aids clears legislative hurdle,2005 Jun 17
16007564,megestrol acetate in a moderate dose for the treatment of malnutrition inflammation complex in maintenance dialysis patients,2005 Jul
16007551,azithromcyin might not protect against treponema pallidum infection or reactivation in hiv type 1 infected patients,2005 Aug 1
16007550,progressive multifocal leukoencephalopathy as a complication of hepatitis c virus treatment in an hiv negative patient,2005 Aug 1
16007539,unsafe sex and increased incidence of hepatitis c virus infection among hiv infected men who have sex with men the swiss hiv cohort study,2005 Aug 1
16007538,long term follow up of asymptomatic hiv infected patients who discontinued antiretroviral therapy,2005 Aug 1
16007386,arthrodesis of the first tarsometatarsal joint for correction of the advanced splayfoot accompanied by a hallux valgus,2005 Jun
16006765,treatment of cryptosporidiosis in immunocompromised hosts,2005 Jul
16006462,encouraging results despite complexity of multidisciplinary care of hiv infected women using assisted reproduction techniques,2005 Nov
16006217,sexually transmitted diseases in zimbabwe a qualitative analysis of factors associated with choice of a health care facility,2005 Jun
16006212,controlled study of preventive effects of peer education and single session lectures on hiv aids knowledge and attitudes among university students in turkey,2005 Jun
16006211,hiv vaccine acceptability among women at risk perceived barriers and facilitators to future hiv vaccine uptake,2005 Jun
16006210,aiming for more relevant hiv risk reduction a black feminist perspective for enhancing hiv intervention for low income african american women,2005 Jun
16006207,applying a cognitive behavioral model of hiv risk to youths in psychiatric care,2005 Jun
16006193,hiv 1 viral protein r vpr protects against lethal superantigen challenge while maintaining homeostatic t cell levels in vivo,2005 Nov
16005903,hiv 1 dynamics at different time scales under antiretroviral therapy,2006 Jan 7
16005809,do supervised injecting facilities attract higher risk injection drug users,2005 Aug
16005785,managing uncertainty around hiv aids in an urban setting private medical providers and their patients in pune india,2005 Oct
16005685,transduction of cpg dna stimulated primary human b cells with bicistronic lentivectors,2005 Nov
16005307,monte carlo estimates of natural variation in hiv infection,2005 Sep 21
16005168,adverse effects of anabolic steroids in athletes a constant threat,2005 Sep 15
16004943,mycobacterium simiae infections about two cases,2005 Jul
16004937,link between t helper balance and lymphoproliferative disease,2005
16004936,atypical antipsychotic agents ziprasidone correction of zisprasidone risperdone and olanzapine as treatment for and prophylaxis against progressive multifocal leukoencephalopathy,2005
16004744,three year follow up of a factorial randomised controlled trial of two decision aids for newly diagnosed hypertensive patients,2005 Jul
16004640,outcome of oropharyngeal gonorrhoea treatment with different regimens,2005 Jul
16004638,incorporating drug shops in the management of sexually transmitted diseases suggestions from a study in uganda,2005 Jul
16004636,vulval crohn s disease a multi specialty approach,2005 Jul
16004632,audit of treatment and contact tracing rates in immediate presumptive versus delayed polymerase chain reaction diagnosis of chlamydial infection,2005 Jul
16004630,management of chlamydia trachomatis in genitourinary medicine clinics a national audit in 2004,2005 Jul
16004629,trichomonas vaginalis in a sheffield genitourinary medicine department,2005 Jul
16004628,management of metronidazole resistant trichomonas vaginalis a new approach,2005 Jul
16004627,correlates of sexually transmitted infections in young australian women,2005 Jul
16004625,herpes zoster as an immune restoration disease in aids patients during therapy including protease inhibitors,2005 Jul
16004624,lichen sclerosus,2005 Jul
16004080,retrovirus reverse transcriptases containing a modified yxdd motif,2005
16004078,tsao derivatives the first non peptide inhibitors of hiv 1 rt dimerization,2005
16004028,case reports treatment of nevirapine associated dress syndrome with intravenous immune globulin ivig,2005 Jul-Aug
16003851,activism illinois legislature approves new hiv aids funding,2005 Jun 17
16003850,condom distribution colorado schools consider condoms to curb hiv std rates,2005 Jun 17
16003227,cyclosporine pharmacokinetics and dosing modifications in human immunodeficiency virus infected liver and kidney transplant recipients,2005 Jul 15
16003199,mortality after low energy fractures in patients aged at least 45 years old,2005 Jul
16002938,effectiveness of hospital based smoking cessation,2005 Jul
16002884,patient s journey living with locked in syndrome,2005 Jul 9
16002713,lentivirus infection causes neuroinflammation and neuronal injury in dorsal root ganglia pathogenic effects of stat 1 and inducible nitric oxide synthase,2005 Jul 15
16002691,regulation of lfa 1 activity through cytoskeleton remodeling and signaling components modulates the efficiency of hiv type 1 entry in activated cd4 t lymphocytes,2005 Jul 15
16002635,evaluation of rapid prenatal human immunodeficiency virus testing in rural cameroon,2005 Jul
16002429,sequential deregulation of nk cell subset distribution and function starting in acute hiv 1 infection,2005 Nov 15
16002190,using qpcr to assign infectious potencies to adenovirus based vaccines and vectors for gene therapy toward a universal method for the facile quantitation of virus and vector potency,2005 Aug 22
16002156,chemokine receptor 5 ccr5 is a receptor for the hiv entry inhibitor peptide t dapta,2005 Aug
16002034,alcohol use and hiv risk behaviors among hiv infected hospitalized patients in st petersburg russia,2005 Aug 1
16002032,prediction of relapse to frequent heroin use and the role of methadone prescription an analysis of the amsterdam cohort study among drug users,2005 Aug 1
16002028,determinants of methadone treatment assignment among heroin addicts on first admission to public treatment centres in italy,2005 Aug 1
16001937,tuberculosis epidemiological study in a third level hospital during 2001,2005 May
16001833,association of neutralization sensitivity of hiv 1 primary isolates with biological properties of isolates from hiv 1 infected chinese individuals,2005 Apr
16001819,not your typical patient cryptococcal meningitis in an immunocompetent patient,2005 Jun
16001563,hiv aids prevention in the school setting practices of biology teachers in france and in the congo,2005 Jun
16001388,immune recovery uveitis in an iatrogenically immunosuppressed patient,2005 Jul-Aug
16001321,accidental intraartrial injection of diacethylmorphine heroin in drug addicts three case reports,2005 Jul
16001300,221st acs division of medicinal chemistry inhibitors of hiv entry potential new therapies for treatment of hiv infection,2001 Jun
16001279,diarrhea cd4 cell counts and opportunistic protozoa in indian hiv infected patients,2005 Oct
16000967,tailoring sti hiv prevention programs for teens,2005 Jul-Aug
16000485,frequent detection of epstein barr virus and cytomegalovirus but not jc virus dna in cerebrospinal fluid samples from human immunodeficiency virus infected patients in northern thailand,2005 Jul
16000428,clinical and prognostic importance of serotyping mycobacterium avium mycobacterium intracellulare complex isolates in human immunodeficiency virus negative patients,2005 Jul
16000393,morphine inhibits cd8 t cell mediated noncytolytic anti hiv activity in latently infected immune cells,2005 Sep
16000390,hla a2 down regulation on primary human macrophages infected with an m tropic egfp tagged hiv 1 reporter virus,2005 Sep
